2023-05-26 13:01:10,309 - test_case.py  - [line:62] - INFO: 请求响应信息：
2023-05-26 13:01:48,271 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:48,271 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:49,291 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:49,291 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: ids', 'success': False}
2023-05-26 13:01:49,292 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:49,292 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:50,694 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:50,695 - test_case_parameterized.py  - [line:75] - INFO: {'code': 200, 'data': {'countId': '', 'current': 1, 'hitCount': False, 'maxLimit': -1, 'optimizeCountSql': True, 'orders': [], 'pages': 2, 'records': [{'appliedScope': '1,2', 'brandName': '五菱宏光', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-03-05 15:31:19', 'createUser': '1473482319817969665', 'deptBrandId': '1500010931297513473', 'deptFirmId': '1500010984066052098', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': 'l柳州五菱', 'id': '1500011053616001025', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': 'LLX', 'seriesId': '1500010626517905410', 'seriesName': '柳溜系', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '五菱宏光', 'carSizeType': -1, 'carSizeTypeName': '小型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-03-05 15:31:09', 'createUser': '1473482319817969665', 'deptBrandId': '1500010931297513473', 'deptFirmId': '1500010984066052098', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': 'l柳州五菱', 'id': '1500011014994849793', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': 'LHGX', 'seriesId': '1500010838133125121', 'seriesName': '柳宏系', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:35:24', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444504356352002', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010048', 'seriesId': '1470946726203961345', 'seriesName': '博瑞', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:56', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444385779183618', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010057', 'seriesId': '1470946729366466562', 'seriesName': '星瑞', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:42', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444328082337794', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010060', 'seriesId': '1470946730423431170', 'seriesName': '豪越', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:28', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444267399147522', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010059', 'seriesId': '1470946730066915330', 'seriesName': '第四代帝豪', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:12', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444199757606914', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010063', 'seriesId': '1470946731476201474', 'seriesName': '远景', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:33:55', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444129368797185', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010056', 'seriesId': '1470946729018339329', 'seriesName': '帝豪GL', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:27:12', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484442441358569473', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010064', 'seriesId': '1470946731828523009', 'seriesName': '博越', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '小型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:26:56', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484442371116560386', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '02500100', 'seriesId': '1482566464520663041', 'seriesName': '帝豪L', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}], 'searchCount': True, 'size': 10, 'total': 17}, 'msg': '操作成功', 'success': True}
2023-05-26 13:01:50,699 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:50,699 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:52,481 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:52,482 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101055, 'data': {}, 'msg': '门店品牌重复！', 'success': False}
2023-05-26 13:01:52,482 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:52,482 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:54,600 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:54,601 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101055, 'data': {}, 'msg': '门店品牌重复！', 'success': False}
2023-05-26 13:01:54,601 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:54,601 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:55,631 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:55,632 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: id', 'success': False}
2023-05-26 13:01:55,632 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:55,632 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:56,800 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:56,801 - test_case_parameterized.py  - [line:75] - INFO: {'code': 200, 'data': {'countId': '', 'current': 1, 'hitCount': False, 'maxLimit': -1, 'optimizeCountSql': True, 'orders': [], 'pages': 0, 'records': [], 'searchCount': True, 'size': 10, 'total': 0}, 'msg': '操作成功', 'success': True}
2023-05-26 13:01:56,801 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:56,801 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:57,880 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:57,880 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: ids', 'success': False}
2023-05-26 13:01:57,880 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:57,881 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:01:59,771 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:01:59,771 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101056, 'data': {}, 'msg': '门店厂商重复！', 'success': False}
2023-05-26 13:01:59,772 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:01:59,772 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:00,921 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:00,921 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101056, 'data': {}, 'msg': '门店厂商重复！', 'success': False}
2023-05-26 13:02:00,921 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:00,921 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:03,140 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:03,141 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: id', 'success': False}
2023-05-26 13:02:03,141 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:03,141 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:04,292 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:04,292 - test_case_parameterized.py  - [line:75] - INFO: {'code': 200, 'data': {'countId': '', 'current': 1, 'hitCount': False, 'maxLimit': -1, 'optimizeCountSql': True, 'orders': [], 'pages': 0, 'records': [], 'searchCount': True, 'size': 10, 'total': 0}, 'msg': '操作成功', 'success': True}
2023-05-26 13:02:04,292 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:04,292 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:05,472 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:05,472 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: ids', 'success': False}
2023-05-26 13:02:05,473 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:05,473 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:07,250 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:07,250 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '业务异常', 'success': False}
2023-05-26 13:02:07,250 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:07,251 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:08,350 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:08,350 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '业务异常', 'success': False}
2023-05-26 13:02:08,350 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:08,351 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:09,461 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:09,461 - test_case_parameterized.py  - [line:75] - INFO: {'code': 500, 'data': {}, 'msg': '服务器异常', 'success': False}
2023-05-26 13:02:09,462 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:09,462 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:10,541 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:10,541 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: id', 'success': False}
2023-05-26 13:02:10,541 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:10,541 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:13,413 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:13,413 - test_case_parameterized.py  - [line:75] - INFO: {'code': 200, 'data': {'countId': '', 'current': 1, 'hitCount': False, 'maxLimit': -1, 'optimizeCountSql': True, 'orders': [], 'pages': 2, 'records': [{'appliedScope': '1,2', 'brandName': '五菱宏光', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-03-05 15:31:19', 'createUser': '1473482319817969665', 'deptBrandId': '1500010931297513473', 'deptFirmId': '1500010984066052098', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': 'l柳州五菱', 'id': '1500011053616001025', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': 'LLX', 'seriesId': '1500010626517905410', 'seriesName': '柳溜系', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '五菱宏光', 'carSizeType': -1, 'carSizeTypeName': '小型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-03-05 15:31:09', 'createUser': '1473482319817969665', 'deptBrandId': '1500010931297513473', 'deptFirmId': '1500010984066052098', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': 'l柳州五菱', 'id': '1500011014994849793', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': 'LHGX', 'seriesId': '1500010838133125121', 'seriesName': '柳宏系', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:35:24', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444504356352002', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010048', 'seriesId': '1470946726203961345', 'seriesName': '博瑞', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:56', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444385779183618', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010057', 'seriesId': '1470946729366466562', 'seriesName': '星瑞', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:42', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444328082337794', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010060', 'seriesId': '1470946730423431170', 'seriesName': '豪越', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:28', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444267399147522', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010059', 'seriesId': '1470946730066915330', 'seriesName': '第四代帝豪', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '紧凑型', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:34:12', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444199757606914', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010063', 'seriesId': '1470946731476201474', 'seriesName': '远景', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:33:55', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484444129368797185', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010056', 'seriesId': '1470946729018339329', 'seriesName': '帝豪GL', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '中型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:27:12', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484442441358569473', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '0250010064', 'seriesId': '1470946731828523009', 'seriesName': '博越', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}, {'appliedScope': '1,2', 'brandName': '吉利汽车', 'carSizeType': -1, 'carSizeTypeName': '小型车', 'carTypeNum': -1, 'carTypeNumTotal': -1, 'createDept': '1473826650773323778', 'createTime': '2022-01-21 16:26:56', 'createUser': '1473482319817969665', 'deptBrandId': '1481517586254458882', 'deptFirmId': '1481517635831132162', 'deptId': -1, 'deptName': '', 'equipmentType': -1, 'firmName': '吉利G', 'id': '1484442371116560386', 'imgUrlName': '', 'isDeleted': 0, 'seriesCode': '02500100', 'seriesId': '1482566464520663041', 'seriesName': '帝豪L', 'status': 1, 'statusName': '启用', 'tenantId': '683252', 'updateTime': '2022-09-22 19:43:06', 'updateUser': '1473482319817969665'}], 'searchCount': True, 'size': 10, 'total': 17}, 'msg': '操作成功', 'success': True}
2023-05-26 13:02:13,416 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:13,416 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:14,551 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:14,552 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: ids', 'success': False}
2023-05-26 13:02:14,552 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:14,552 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:15,551 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:15,552 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: ids', 'success': False}
2023-05-26 13:02:15,552 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:15,552 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:17,292 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:17,292 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101058, 'data': {}, 'msg': '门店车型代码重复！', 'success': False}
2023-05-26 13:02:17,292 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:17,292 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:18,479 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:18,480 - test_case_parameterized.py  - [line:75] - INFO: {'code': 101058, 'data': {}, 'msg': '门店车型代码重复！', 'success': False}
2023-05-26 13:02:18,480 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:18,480 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:19,581 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:19,581 - test_case_parameterized.py  - [line:75] - INFO: {'code': 500, 'data': {}, 'msg': '服务器异常', 'success': False}
2023-05-26 13:02:19,581 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:19,581 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:20,701 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
2023-05-26 13:02:20,701 - test_case_parameterized.py  - [line:75] - INFO: {'code': 400, 'data': {}, 'msg': '缺少必要的请求参数: id', 'success': False}
2023-05-26 13:02:20,701 - test_case_parameterized.py  - [line:77] - INFO: 预期结果：
2023-05-26 13:02:20,701 - test_case_parameterized.py  - [line:78] - INFO: None
2023-05-26 13:02:22,315 - test_case_parameterized.py  - [line:74] - INFO: 请求响应信息：
